Unnamed: 0,SQ,Ano,densidade_hec,ConcentracaoBOs,EstagioClusterizacao,Startups,UsoeOcupacao_1,UsoeOcupacao_2,UsoeOcupacao_3,EconomiaUrbana,Inovacao_1,Inovacao_2,MobilidadeUrbana_1,MobilidadeUrbana_2,MobilidadeUrbana_3,Usolocal_1,Usolocal_2,DinamicaOcupacao,SQ,Ano,EstagioClusterizacao,Predicted_Class,Class_0_Prob,Class_1_Prob,Class_2_Prob,Class_3_Prob
39631,191109,2025,9.26080205597774,0.0,3,-5306.598654651509,-56.17298323503802,-61.13153790895249,267.7753820775629,-2351.636677983741,-1678.2312247566135,-23.194763323393552,-29851.527160758294,-5227.91126017685,26744.97897300757,-49.51208259309893,-1622.774545040371,-61.69659403557869,191109,2025,3,3,3.1973761e-06,4.8253183e-05,1.5597456e-08,0.9999485
39632,191110,2025,0.605463730027779,0.0,3,-5306.598654651509,-58.4923144431843,-64.19166794365555,618.6752547131164,-2351.636677983741,-1678.2312247566135,-23.194763323393552,4841.838425544964,-6471.478513408183,44490.89703186813,-49.51208258860604,-1622.7745446272156,-61.660026804331885,191110,2025,3,3,1.3393294e-06,7.682306e-06,1.4488516e-09,0.99999106
39633,192002,2025,153.216260216125,33320.0,0,7595.6231441376385,-66.32794226754764,-73.30827323798394,266.082308760972,5580.461447446755,2386.578526177791,9.04424172209663,31123.122789286423,-6295.43118847267,51902.25552423613,-65.97980238405577,984.3113775466222,-61.66933695328601,192002,2025,0,0,1.0,5.8223236e-08,1.891139e-17,2.3380544e-12
39634,192004,2025,139.64244184824554,330240.0,0,7813.059141564969,-69.19477377827549,-74.17622794901845,579.567005925031,5580.461447446755,2491.6230971399727,9.877376028683209,32771.67070893102,-6511.669134412601,52366.87283312032,-67.57370543088885,1278.8310047250975,-61.71566377762086,192004,2025,0,0,1.0,4.501589e-08,1.1201508e-17,1.7340347e-12
39635,192005,2025,192.525056150086,98.0,0,7812.951374819138,-71.91811977481689,-77.167271174049,880.0694683845995,5580.461447446755,2483.216352684892,9.81070007248595,32772.6117184617,-6507.84712466666,52366.574180339965,-69.11330612947879,1544.4877439188465,-61.73457665728832,192005,2025,0,0,1.0,3.0111366e-08,6.113174e-18,1.1251299e-12
39636,192006,2025,192.525056150086,684936.0,0,6906.594049457992,-73.53804758364836,-80.02591606762977,917.1355248769764,1765.329254606554,1592.2371437383106,2.744125011733693,32428.69047587409,-7272.522671083432,52191.37936098299,-70.3691798936389,1690.878093439529,-61.72238271557901,192006,2025,0,0,0.9999999,6.682753e-08,3.8101924e-17,5.0268106e-12
39637,192007,2025,185.712199359381,1121.0,0,7567.594166644663,-73.64747301024676,-79.11608432161256,1020.8386360151771,5580.461447446755,2262.3021517140915,8.058575255800285,32773.156969316566,-6505.632530644551,52366.40113141909,-70.20260865583448,1708.781606073595,-61.707365808317896,192007,2025,0,0,1.0,3.398004e-08,8.917821e-18,1.4239018e-12
39638,192008,2025,185.712199359381,1452.0,0,7607.504749733594,-73.69605206134834,-79.09562241447767,1028.1875099475055,5580.461447446755,2295.484543975246,8.32175296326443,32773.15696931654,-6505.632530644543,52366.40113141909,-70.24243594509772,1717.967400373415,-61.71678134404768,192008,2025,0,0,1.0,3.2757537e-08,8.18848e-18,1.3492189e-12
39639,192010,2025,201.198236716765,1056.0,0,7304.55687567675,-75.7145314644394,-81.63742715961843,1220.53102464023,5580.461447446755,2002.6621201138264,5.999306359673483,32774.10087137899,-6501.798772574904,52366.10156062184,-71.17134522386127,1852.3312417592729,-61.715814174190825,192010,2025,0,0,1.0,3.298041e-08,1.0045028e-17,1.52489e-12
39640,192011,2025,214.885152044074,3360.0,0,7414.878877942654,-76.3938600703845,-82.41855332817863,1339.3606181222235,5580.461447446755,2098.636094509594,6.760499535828803,32774.74409711824,-6499.18624319644,52365.89741693447,-71.107732264893,1848.7458950368325,-61.72099270282182,192011,2025,0,0,1.0,2.6031444e-08,6.129824e-18,1.076705e-12
39641,192012,2025,201.198236716765,1590.0,0,7286.025852429562,-76.60405679571782,-81.2606482902033,1278.3983675565885,5580.461447446755,1955.7536848145453,5.627264031753473,32774.10087137896,-6501.798772574904,52366.10156062184,-72.02254433326856,1992.7030127213216,-60.713586668289445,192012,2025,0,0,1.0,3.245405e-08,1.0214391e-17,1.5761847e-12
39642,192013,2025,201.198236716765,1312.0,0,7359.762821766804,-75.67789335966393,-81.52826030117939,1223.6513928952968,5580.461447446755,2050.7200329916377,6.380465476748352,32774.10087137899,-6501.798772574904,52366.10156062184,-71.13058260736325,1848.9240477763703,-61.71140571899161,192013,2025,0,0,1.0,3.2193753e-08,9.2870496e-18,1.4324224e-12
39643,192014,2025,177.550968427456,227025920.0,0,7561.720747397265,-75.85406054199251,-76.85947521278015,1386.144678486145,5580.461447446755,1748.467537663182,3.9832266589497856,32774.94985843834,-6498.350521829932,52365.832113461605,-70.74273346589885,1817.074309182312,-57.4412048336244,192014,2025,0,0,1.0,4.6925333e-08,2.457166e-17,3.4012066e-12
39644,192015,2025,154.1367734056485,1185015.0,0,7750.01797324287,-73.7738444701188,-79.14052966298561,1081.3777448340416,5580.461447446755,2178.84935996534,7.39669065624928,32773.481454823224,-6504.314598436191,52366.29814787261,-69.95744635585135,1680.2962629853073,-61.68760103885536,192015,2025,0,0,1.0,4.2542304e-08,1.47227e-17,2.2400946e-12
39645,192016,2025,160.193334405794,218240.0,0,7414.497843108908,-71.08322529422406,-75.9693769838816,763.7500367883054,5580.461447446755,2150.0781479191,7.168499103099624,32772.399342986086,-6508.709710125266,52366.64158297958,-68.60965638774834,1435.8045650633644,-60.65109382581772,192016,2025,0,0,1.0,5.0667204e-08,1.9517955e-17,2.4232892e-12
39646,192017,2025,104.4034593952857,344148.0,0,7992.960295082474,-67.7432364516323,-70.61037865177066,442.44111938155856,5580.461447446755,2732.629825146037,11.788859614944172,32770.694827281346,-6515.632780958615,52367.18255343503,-67.22160644625261,1251.7092437804167,-60.5911204278385,192017,2025,0,0,1.0,4.442979e-08,8.262184e-18,1.3637516e-12
39647,192018,2025,216.0996027279905,18760.0,0,7933.42505124132,-70.92600365058973,-74.93661401139596,811.8947981107858,5580.461447446755,2314.9057841372014,8.475787591681417,32772.272504286055,-6509.224878922127,52366.68183839591,-68.50671163579798,1469.3425140170411,-61.70193888661255,192018,2025,0,0,1.0,3.5651823e-08,9.4355665e-18,1.6883244e-12
39648,192019,2025,326.919176975238,170.0,0,8024.19488723295,-70.31713389482333,-74.45291178983356,745.1218570700121,5580.461447446755,2574.438764601391,10.53420743894062,32772.05525347192,-6510.107266083855,52366.75078834546,-68.16892238371956,1410.0655261135175,-61.7163385360691,192019,2025,0,0,1.0,2.1103313e-08,2.9482435e-18,6.3120207e-13
39649,192020,2025,105.280028480743,120.0,0,8045.5788955261505,-70.99154752990279,-76.40081506355153,809.9926910450631,5580.461447446755,2533.9865416490347,10.213370917732584,32772.489755100134,-6508.342491760399,52366.61288844635,-68.35892570864219,1421.3335821696046,-61.73612354938428,192020,2025,0,0,1.0,4.2920394e-08,9.831106e-18,1.6829039e-12
39650,192021,2025,105.280028480743,1421.0,0,8110.647123800743,-71.2294615631364,-73.53640246863904,839.1121179809443,5580.461447446755,2480.402512273623,9.788382812694088,32772.48975510016,-6508.342491760392,52366.61288844635,-68.58139779154027,1473.0570173429203,-59.7222854117196,192021,2025,0,0,1.0,4.6033076e-08,1.1615645e-17,1.937975e-12
39651,192022,2025,105.280028480743,12.0,0,8123.529560512488,-71.69443163836488,-76.41453582717011,859.7327537202909,5580.461447446755,2398.0524634684107,9.135244338422993,32772.48975510016,-6508.342491760399,52366.61288844635,-69.0240107285242,1537.158635616904,-61.73745578272337,192022,2025,0,0,1.0,5.0721834e-08,1.4818827e-17,2.3343246e-12
39652,192023,2025,105.280028480743,408.0,0,8164.703018885535,-71.67773956373279,-74.90366076665359,863.679629974306,5580.461447446755,2395.1138873733644,9.111937769269794,32772.48975510016,-6508.342491760399,52366.61288844635,-69.00763374509332,1540.8930411058982,-60.7213346273895,192023,2025,0,0,1.0,5.1407998e-08,1.5179218e-17,2.3977036e-12
39653,192024,2025,226.40710948861,704.0,0,7434.100019160754,-74.1481217108345,-79.82979494407893,1061.4460821562789,5580.461447446755,2139.5537143702795,7.08502723428624,32773.3796239802,-6504.728195176511,52366.33046642348,-70.44746101028414,1741.0701882299463,-61.72015297088656,192024,2025,0,0,1.0,3.088688e-08,7.862087e-18,1.2393296e-12
39654,192025,2025,235.519015239408,1178.0,0,7457.351893520119,-75.97784885113512,-81.8367141986761,1285.949518542095,5580.461447446755,2137.206891648056,7.066414006553938,32774.42618119068,-6500.477492364524,52365.99831546164,-71.05384981643361,1842.6984246309016,-61.72633647555885,192025,2025,0,0,1.0,2.394436e-08,5.065564e-18,9.365037e-13
39655,192026,2025,242.55608287759,343780103.0,0,8217.846974677497,-73.01469733748695,-75.44321912529709,1034.8921128602535,5580.461447446755,1956.4322621463812,5.632645995329948,32773.83327324418,-6502.885650705219,52366.18648954591,-69.32836584237735,1548.304834362737,-57.95632469145709,192026,2025,0,0,1.0,4.3871147e-08,1.7743257e-17,3.0902253e-12
39656,192035,2025,235.519015239408,980.0,0,7494.410847376565,-75.9710561164695,-81.76779364097669,1289.7165943995064,5580.461447446755,2169.923667181812,7.325898793329621,32774.42618119068,-6500.477492364524,52365.99831546164,-71.04130508682873,1843.2319236583005,-61.72539468340764,192035,2025,0,0,1.0,2.3561089e-08,4.805118e-18,8.961665e-13
39657,192036,2025,163.399108170153,5568.0,0,8228.701321016104,-64.70781428113102,-70.27569281531495,42.21621119498423,5580.461447446755,2922.072830400183,13.29137864447987,-46176.307855350096,4032.2715061841623,30089.696468429865,-65.91455172183352,992.4422620906456,-61.72985957726452,192036,2025,0,0,1.0,1.03378985e-08,5.829603e-19,1.4477124e-13
39658,192037,2025,151.082473614919,1891.0,0,8161.668689747003,-66.51655465059348,-68.998257204483,292.4062676191716,5580.461447446755,2859.6738250991198,12.796476799129763,-15062.015915898051,-122.5783544881997,38869.29285840073,-66.43295100274798,1092.2144491833124,-58.720853898193646,192037,2025,0,0,1.0,1.8186435e-08,1.5573177e-18,3.61574e-13
39659,192038,2025,151.082473614919,736.0,0,8290.16032568128,-66.30713949053168,-70.9413006695332,281.16938430503114,5580.461447446755,2875.215018786538,12.919737825451222,-49607.62431704339,4495.595284384053,29120.741354024394,-66.21846355865085,1065.9111517877632,-61.70135134084419,192038,2025,0,0,1.0,9.288793e-09,5.1469225e-19,1.3624145e-13
39660,192039,2025,175.438868281915,6068.0,0,8389.964998178919,-66.0041454377223,-70.97075454721256,225.03095629833388,5580.461447446755,2825.077222592044,12.522082642668678,-49607.763458698624,4495.030145833312,29120.78551408957,-66.10531536271232,1033.4927275042464,-61.71511376741795,192039,2025,0,0,1.0,9.843816e-09,5.938598e-19,1.5625404e-13
39661,192040,2025,145.554430427809,1269.0,0,8470.567223985836,-66.28438476154591,-70.9435227611659,221.1637118842691,5580.461447446755,2786.5845210541747,12.216787567343538,-49608.01008628291,4494.02844181221,29120.863787487822,-66.63761421538476,1122.636806679674,-61.70245136125001,192040,2025,0,0,1.0,1.2129899e-08,8.2445174e-19,2.037867e-13
39662,192041,2025,214.885152044074,2950.0,0,7436.117870573951,-77.41672825249623,-82.00846361813643,1415.5203643510754,5580.461447446755,2086.4698289353546,6.664005893748136,33382.20001980825,-6940.090213364303,52336.76700342043,-72.08260473743064,2015.0564011462857,-60.71945614366517,192041,2025,0,0,1.0,2.3817778e-08,5.33109e-18,9.880081e-13
39663,192042,2025,151.082473614919,255.0,0,8213.365497111385,-66.80834389191227,-72.27330221416403,305.0595609977272,5580.461447446755,2799.792234571676,12.321541188993905,-49607.62431704339,4495.595284384053,29120.741354024394,-66.7034764181053,1133.6070139995404,-61.72464864692107,192042,2025,0,0,1.0,1.0010608e-08,6.3196273e-19,1.5922985e-13
39664,192043,2025,151.082473614919,736.0,0,8272.466168445908,-66.85963124623999,-71.28859365462554,320.8116132079622,5580.461447446755,2784.187222414591,12.197774002706389,-49607.62431704339,4495.595284384053,29120.741354024394,-66.74055862014366,1154.3529009426738,-61.71794185866733,192043,2025,0,0,1.0,1.0319144e-08,6.6813017e-19,1.6946663e-13
39665,192044,2025,205.323306136021,525.0,0,8389.992651455212,-67.0007184402546,-72.78553112081823,306.7939542397512,5580.461447446755,2762.648540791357,12.026945425707185,-49607.516831114335,4496.031849854415,29120.707240691307,-66.79209681876833,1135.393501338815,-61.71890795838276,192044,2025,0,0,1.0,9.065574e-09,5.723678e-19,1.5681683e-13
39666,192045,2025,151.082473614919,1647.0,0,8175.19721873006,-67.2154491723161,-72.4721458161379,337.4531476384,5580.461447446755,2736.93988114258,11.823043728231866,-40454.51439879119,3271.976627930726,31703.690897918987,-67.08984663163555,1200.7794714958163,-61.71761156014578,192045,2025,0,0,1.0,1.27151525e-08,9.80537e-19,2.3298486e-13
39667,192046,2025,178.20288987547,25800.0,0,8307.838380422027,-67.38038371785638,-70.85200411134812,343.4258739158849,5580.461447446755,2690.7004480482256,11.456307421203777,-49607.57057407887,4495.813567119236,29120.72429735785,-67.20522444850292,1220.6762272933097,-60.625221996849085,192046,2025,0,0,1.0,1.0720351e-08,7.93509e-19,1.9873441e-13
39668,192047,2025,235.519015239408,5183.0,0,7474.639133652352,-77.04476644827201,-82.38159932446872,1365.2552472894718,5580.461447446755,2114.924646202029,6.889688042148304,33287.76921444977,-6873.072396731739,52341.381064604735,-72.06902916976553,2015.8966428706408,-61.6557318191572,192047,2025,0,0,1.0,2.2000215e-08,4.4772565e-18,8.7890014e-13
39669,192048,2025,124.292821385828,57228.0,0,8216.89255802028,-70.91452922281012,-72.59966057832683,817.5940672000529,5580.461447446755,2323.033559924236,8.540250978816964,32772.62814342993,-6507.780412920751,52366.56896746775,-68.14971677246123,1392.8560641723866,-58.68892869215057,192048,2025,0,0,1.0,5.5106256e-08,1.8418212e-17,2.832226e-12
39670,192050,2025,271.1797136126605,2483775.0,0,7375.882843246411,-64.88556545586428,-68.21629287942233,109.25632444726308,5580.461447446755,2243.9444327738865,7.912975675549109,31057.157427402795,-6231.827601571044,51925.9491775269,-65.75535413026867,980.6089144059016,-59.65151284877773,192050,2025,0,0,1.0,4.769276e-08,1.4608461e-17,1.764028e-12
39671,192051,2025,152.229704586334,3267.0,0,9215.498645076705,-65.9764035049091,-71.50509037070718,164.97187654276195,5580.461447446755,2966.877784482519,13.64673774594614,31553.30170614863,-13338.71877815664,45591.735253489634,-66.25454044163169,1030.4016421699594,-61.69981660660804,192051,2025,0,0,1.0,1.5489187e-08,9.237086e-19,3.3113573e-13
39672,192052,2025,139.8092936657,850.0,0,9409.679047361376,-66.13943609353647,-71.2934256360253,199.72014806512743,5580.461447446755,3006.419925897997,13.960356186836286,31553.299335451826,-13338.728406992535,45591.73600588922,-66.38650442097673,1066.8964754258182,-61.72721914753154,192052,2025,0,0,1.0,1.5452478e-08,8.4147946e-19,3.1274077e-13
39673,192053,2025,214.885152044074,1312.0,0,7395.949636540854,-77.41469583320257,-83.07647088311657,1409.3429944559034,5580.461447446755,2050.585115281556,6.379395411234199,33879.20941110005,-7300.829825319844,52312.93302872715,-72.07922102717588,2011.1789441006492,-61.71538485667708,192053,2025,0,0,1.0,2.3560775e-08,5.3571844e-18,9.92954e-13
39674,192054,2025,234.98316926826703,5712.0,0,9153.754445913964,-67.29938117857532,-73.11083522772685,329.7257559488421,5580.461447446755,2831.57881701098,12.573648385746232,31554.144759789604,-13335.29462661811,45591.46768944732,-66.60437089374643,1085.6627988028497,-61.71144972917045,192054,2025,0,0,1.0,1.1961036e-08,8.3548535e-19,3.379735e-13
39675,192055,2025,234.98316926826703,8176.0,0,9214.120362358375,-67.29443289277455,-73.01623540714681,336.69270675851567,5580.461447446755,2834.3809318584927,12.595872647210436,31554.144759789604,-13335.294626618115,45591.46768944732,-66.592668423563,1088.0965289679957,-61.72382214298703,192055,2025,0,0,1.0,1.2071022e-08,8.4398375e-19,3.473968e-13
39676,192056,2025,197.090366096455,9612.0,0,9275.553720915545,-67.579572038496,-73.29482271476104,387.0927374240291,5580.461447446755,2857.6475569638237,12.780405968601393,31554.39388783628,-13334.282766704506,45591.38862246512,-66.58657519547229,1091.522612061723,-61.72792090322026,192056,2025,0,0,1.0,1.3254466e-08,9.072187e-19,3.5879646e-13
39677,192057,2025,127.269607661787,104832.0,0,9345.75764210082,-67.63779644205599,-72.99363011008558,378.2860518088232,5580.461447446755,2892.2549426034966,13.054885648737027,31554.16473263505,-13335.21350479374,45591.46135056803,-66.88451190145739,1146.5047181856305,-61.68814701862159,192057,2025,0,0,1.0,1.6611894e-08,1.0998347e-18,3.8387736e-13
39678,192059,2025,170.180372029081,11154.0,0,7343.038667919902,-76.764769315299,-81.34323978300156,1307.755693366678,5580.461447446755,1545.667554261271,2.3747701532999024,33685.39630654259,-7162.701651118303,52322.370536825525,-72.04964163095843,2001.8256374939208,-60.7114911149064,192059,2025,0,0,1.0,5.3406943e-08,3.4838743e-17,4.295741e-12
39679,192061,2025,198.6158137534735,620.0,0,8737.706387221337,-71.75290213832497,-68.09647682005308,987.8541346294342,5580.461447446755,2238.844861529483,7.872529722810388,32773.030089500826,-6506.147866437255,52366.44139988452,-68.42082398168606,1546.6888937114627,-61.71562895685115,192061,2025,0,0,1.0,4.670086e-08,1.4861114e-17,2.8286843e-12
39680,192062,2025,179.192638455831,2088.0,0,8770.914059539948,-72.59525123409257,-78.84979154443855,1012.222571432249,5580.461447446755,2562.3586751536604,10.438397280896735,32774.17113863726,-6501.513374672832,52366.07925955967,-68.12983512497475,1350.2489420175416,-61.71964760139436,192062,2025,0,0,1.0,3.314285e-08,6.223054e-18,1.4742521e-12
39681,192063,2025,269.798199147856,420.0,0,8810.466623536076,-69.99769906784448,-75.4573180251368,614.2425680688311,5580.461447446755,2569.2165808983464,10.4927890166609,32771.88904036436,-6510.782358201672,52366.803540209374,-68.13631847675306,1348.4524753255428,-61.72893101311453,192063,2025,0,0,1.0,3.0292014e-08,5.280229e-18,1.3519005e-12
